candidate_id,distribution,regime,intended_training_role,split,attempt,kappa_slow,theta_slow,sigma_slow,rho_slow,v0_slow,kappa_fast,theta_fast,sigma_fast,rho_fast,v0_fast,hard_bounds_valid,canonical_valid,slow_feller_margin,fast_feller_margin,correlation_disk_value,correlation_margin,ordering_margin,minimum_hard_bound_distance,accepted_hard_bound_near,accepted_feller_near,accepted_correlation_disk_near,accepted_weak_slow_fast_separation,accepted_any_boundary_near,accepted,primary_rejection_reason,rejection_reasons
667,interior_train,normal,interior_train,train,0,1.073175421516482,0.11789665622268652,0.22087022971404116,-0.38105722948679377,0.07077958675226152,2.3218241264555486,0.06733755473536815,0.2588846845525515,-0.27945265673329606,0.08756807129960431,True,True,0.6767487856544997,0.6469899903597086,0.2232983994994484,0.7767016005005516,0.10448943137565413,0.16982253147327855,False,False,False,False,False,True,,
668,interior_train,normal,interior_train,train,0,1.1052314824127079,0.03158233407660295,0.13464968418668954,-0.3260193966986613,0.024496571478004117,2.6975192654514926,0.012667844260932122,0.09566703141488747,-0.45178055382360494,0.0961070515422375,True,True,0.5876711179064094,0.7638015470918283,0.3103943158369223,0.6896056841630778,0.13324583958483555,0.053878001317839,False,False,False,False,False,True,,
669,interior_train,normal,interior_train,train,0,1.2015739645165675,0.10101630453485413,0.26805429416184595,-0.36639356843079884,0.06907026388256174,5.371221649257397,0.04066868330014371,0.2459525869872458,0.18021973055314336,0.05590301005301521,True,True,0.5432246106364367,0.7567516130590577,0.16672339826810206,0.833276601731898,0.34892449244693136,0.16117229898812427,False,False,False,False,False,True,,
670,interior_train,normal,interior_train,train,0,0.889492167410391,0.09890809357824654,0.15962730105179523,-0.27931663183530814,0.0751917238024946,4.0027504854474225,0.05421869747446039,0.5205066234658927,-0.4201163161996701,0.008961696849999356,True,True,0.7470087673477713,0.23138507712843012,0.25451549995700223,0.7454845000429977,0.26052370862234575,0.028071358266126435,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
671,interior_train,normal,interior_train,train,0,0.483162452340482,0.062351980231478636,0.07290911647895942,-0.5413935845081664,0.06477810595337521,2.2325764297382253,0.01646231077440165,0.07414597422286309,-0.5122921814754742,0.04697634671817302,True,True,0.8378557099564089,0.8608272878417393,0.5555502925475013,0.4444497074524987,0.14639447509604547,0.046251487774490355,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
672,interior_train,normal,interior_train,train,0,1.3234890031923103,0.09405229541317064,0.25904185827857834,0.08987064893452482,0.03829124961249927,3.0849629863672776,0.02452693655115904,0.10562959110723,-0.3784275112857143,0.07538102164428703,True,True,0.5753761158487694,0.8626645704292724,0.15128411483781204,0.848715885162188,0.14740368060041567,0.06731076328242809,False,False,False,False,False,True,,
673,interior_train,normal,interior_train,train,0,1.1968408137831819,0.06820642244663302,0.22286749464949843,0.14916175355446712,0.13552639061978017,2.5530160543614357,0.03888526724007567,0.34977771851588296,-0.032295688038583695,0.045652187827222065,True,True,0.5334720484015988,0.23747717405338575,0.023292240189329103,0.9767077598106709,0.11348746783081623,0.17601688640008897,False,False,False,False,False,True,,
674,interior_train,normal,interior_train,validation,0,0.554002816953012,0.0598216144308573,0.13229956415426458,-0.4035549831535438,0.12884745840163625,4.084089764605108,0.07423515061958505,0.34548419478863923,-0.07609721645098533,0.04829258469535831,True,True,0.5821926379420546,0.6710619902224058,0.16864741077964515,0.8313525892203548,0.29540476549389927,0.12793926045654733,False,False,False,False,False,True,,
675,interior_train,normal,interior_train,validation,0,1.1854063769818917,0.10555966187478641,0.19073731165842742,-0.1226857546568964,0.06563746512323958,3.9493713690415024,0.013682792939039429,0.1441492070848617,-0.33239725790760183,0.02560642210888123,True,True,0.7461599768321479,0.6774846768100942,0.12553973146022496,0.8744602685397751,0.23129414159494655,0.05900400474262337,False,False,False,False,False,True,,
676,interior_train,normal,interior_train,validation,0,0.6219867129102393,0.08046881165220285,0.118499327064253,0.18403131866127836,0.13416575840771502,4.934350960783487,0.04282793853460786,0.4087012752824289,-0.4803721511760278,0.04985334685911394,True,True,0.7539565003233094,0.4334789014422783,0.26462492987369346,0.7353750701263065,0.36086730107725923,0.1140696754414603,False,False,False,False,False,True,,
677,interior_train,normal,interior_train,test,0,0.7598204621761191,0.09588924175885344,0.12805347083745425,-0.004005106941838373,0.1001251254530389,3.7468136734259296,0.03483526606664176,0.3958348794386215,0.1631499692352269,0.037544520245927714,True,True,0.7977028558447152,0.24982120435954644,0.026633953343071046,0.9733660466569289,0.24995759089956576,0.1236718299873912,False,False,False,False,False,True,,
678,interior_train,normal,interior_train,test,0,0.6323409641907499,0.08818302442933271,0.26588737442352656,-0.6809458536540015,0.12611546856081948,5.785921368644731,0.046626838985870146,0.5646194929978474,0.026649819050787584,0.01248005699381912,True,True,0.22405596049165982,0.25719385469586425,0.4643974684640165,0.5356025315359835,0.43126195853171395,0.04225829432991581,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
679,interior_train,normal,interior_train,test,0,1.3571058879879558,0.08364643620324813,0.15896744152784745,0.0037441641839908693,0.11008902505428353,4.620633482385407,0.06936064688196035,0.6135249868311009,0.2871384990257161,0.07913728926554406,True,True,0.7996815874700548,0.2600443511333595,0.08246253638817784,0.9175374636118222,0.27309854346422185,0.1547411472641683,False,False,False,False,False,True,,
680,interior_train,normal,interior_train,train,0,1.0619351854787966,0.0876751784121036,0.189627259019088,-0.5996793939415266,0.03072059138740993,3.9367897657790007,0.05777382559188692,0.5239381105181383,-0.05256814334605645,0.040910637690933685,True,True,0.6762963041424982,0.24729390304021864,0.3623787852129282,0.6376212147870718,0.24057360504604222,0.08718844538105061,False,False,False,False,False,True,,
681,interior_train,normal,interior_train,train,0,1.042980832763076,0.08262738003605533,0.15050080314643396,0.11421088823091806,0.09126389094287435,4.53133681396999,0.02595001922910274,0.16223814924692526,-0.12816901707227357,0.06564632872101817,True,True,0.7676968410033019,0.7986887852125992,0.029471423927768012,0.970528576072232,0.2919126344106204,0.1051760195631607,False,False,False,False,False,True,,
682,interior_train,normal,interior_train,train,0,0.7333858678636382,0.09596033272778162,0.10497547461750348,0.07137448927345436,0.07231533701982529,4.9050866881712345,0.05933627467535525,0.4253207615340605,-0.42889686510017255,0.08172332256195608,True,True,0.8547839110262097,0.5258231009164905,0.18904683861180205,0.810953161388198,0.3490963029546106,0.10047786393718942,False,False,False,False,False,True,,
683,interior_train,normal,interior_train,train,0,0.618178152001011,0.029783336325415983,0.08645710052433901,-0.27559055344514455,0.06387124193404102,5.233357469337619,0.07085358392334869,0.4344486189563891,-0.5025383451025152,0.06316393087138746,True,True,0.6625179470628483,0.5942481231175638,0.3284949414465757,0.6715050585534243,0.3862074742541095,0.0818664326877779,False,False,False,False,False,True,,
684,interior_train,normal,interior_train,train,0,1.1475825753757132,0.04695220980664365,0.20645457598025668,0.18726876175592688,0.08302217910209723,5.033806375189879,0.06400572369360324,0.20175735975979264,-0.45906253865218444,0.01932591262370562,True,True,0.43314761934580137,0.8811660354248363,0.24580800352338641,0.7541919964766136,0.32520701253675033,0.0698625509020388,False,False,False,False,False,True,,
685,interior_train,normal,interior_train,train,0,0.937852473429688,0.08919307205036711,0.16248739135250256,0.19357738737278582,0.11688971941810776,5.338463359305057,0.0670448141990521,0.4197219259225484,-0.4092849980381349,0.05223864646330154,True,True,0.7273941718991178,0.605007443674185,0.20498641452114968,0.7950135854788503,0.36825195697701835,0.15827878527889705,False,False,False,False,False,True,,
686,interior_train,normal,interior_train,train,0,0.8513640266051645,0.030686153025316368,0.16628078516073316,-0.733223492498722,0.1372008129930825,4.219096327432953,0.06908579826243935,0.2969841786917716,0.07335204470676163,0.025425786662127678,True,True,0.3078978262126818,0.7371722097272266,0.5429972124146861,0.4570027875853139,0.2818186025797313,0.09445881718599869,False,False,False,False,False,True,,
687,interior_train,normal,interior_train,train,0,0.4445587959004292,0.1075841669686429,0.21678151220761485,-0.2941161660026818,0.11922196331625282,2.9475635996737717,0.026276840141944438,0.2959530343607161,-0.11164280220809872,0.058389566262667426,True,True,0.34112179802865883,0.2776037820239802,0.09896843438899373,0.9010315656110063,0.20945646893500774,0.12261030374719412,False,False,False,False,False,True,,
688,interior_train,normal,interior_train,train,0,0.9165480492379317,0.049521384039308905,0.173882941130443,-0.0620556507183421,0.14583812599089907,5.92289684455513,0.035983248835572336,0.16370726524937732,0.20068493235201884,0.02867687093061623,True,True,0.5002959367301025,0.8816905143645763,0.044125345859211254,0.9558746541407888,0.418941321783866,0.10615870585242629,False,False,False,False,False,True,,
689,interior_train,normal,interior_train,train,0,0.5654688054516257,0.05367902241870641,0.0631285446521046,-0.17095805151462443,0.05388290379115172,4.619739632110081,0.044561909754587,0.2659270445538791,0.27460968852298884,0.02487713897755492,True,True,0.876795848162465,0.7068389497870453,0.10463713640836993,0.8953628635916301,0.3392695252433854,0.05842064789156241,False,False,False,False,False,True,,
690,interior_train,normal,interior_train,train,0,0.37686856001665314,0.08205595365297584,0.16668244807519075,-0.15531413761108387,0.03220469818072533,3.8041043351975374,0.016835656563569796,0.2135082721987187,0.12469630395592934,0.09378986026065461,True,True,0.3800619217785975,0.47504488232717773,0.039671649562144216,0.9603283504378558,0.28679797281848407,0.07492755840186766,False,False,False,False,False,True,,
691,interior_train,normal,interior_train,train,0,1.211061807049992,0.07970627688425924,0.3108482924669085,0.17524763556054335,0.11844687377000856,4.9386776360995945,0.02282576806816513,0.1981463547319844,-0.15187433600088876,0.0639388872570806,True,True,0.3328848776025593,0.7033699874702751,0.05377754770527188,0.9462224522947281,0.31193437899996673,0.10518064680891479,False,False,False,False,False,True,,
692,interior_train,normal,interior_train,train,0,0.31790905616995657,0.08603276870222332,0.1252232690503407,-0.21877261303205017,0.023720015894827286,5.838408402272737,0.058455188578344155,0.47330230025423464,0.0813200604462376,0.035406106131881096,True,True,0.5544072686456913,0.5058049267913608,0.0544744084438509,0.9455255915561491,0.4619664724772201,0.06345768099941453,False,False,False,False,False,True,,
693,interior_train,normal,interior_train,train,0,0.9456031548162145,0.068042266335171,0.11204676840212316,-0.08087722087936662,0.03514792066087487,3.116826456515012,0.01600460250726466,0.15911845933029073,-0.02164882562083763,0.09273230880033415,True,True,0.822220410595142,0.595178992011941,0.007009796507931291,0.9929902034920687,0.18169232650199146,0.07073031569325586,False,False,False,False,False,True,,
694,interior_train,normal,interior_train,validation,0,0.579160737908899,0.07035629035161242,0.2068318185723318,-0.24077188896583857,0.063040309691725,4.970875038271862,0.02222991671115654,0.3273522296137472,-0.45379588693809175,0.0754894602689965,True,True,0.31153429492132306,0.34691458461909,0.2639018095181075,0.7360981904818925,0.3675074728337207,0.1021712965209926,False,False,False,False,False,True,,
695,interior_train,normal,interior_train,validation,0,0.7709004043872238,0.0948098845380381,0.302687611357024,-0.37288460152241004,0.13238954187171156,3.740139962662451,0.02475912529836042,0.25006034054875037,0.28733803760375765,0.09471297904204226,True,True,0.22943096535553414,0.49518572199322464,0.22160607390650497,0.778393926093495,0.24847192956278055,0.11494507726444655,False,False,False,False,False,True,,
696,interior_train,normal,interior_train,validation,0,0.31101935864959973,0.03923552146688271,0.08127573135331423,-0.2043669462273687,0.03109951773630871,2.4134169929540974,0.04113658599190932,0.16261830402462069,0.2973883270097033,0.09363088776360359,True,True,0.5739845179327575,0.7649402573943663,0.13020566575193043,0.8697943342480696,0.17593285642715462,0.07665902648574294,False,False,False,False,False,True,,
697,interior_train,normal,interior_train,test,0,1.3577452867756294,0.0869964129369129,0.2938618613375913,-0.4063996106248479,0.02893160215291326,5.671585934587046,0.027281570955619915,0.18643008434264202,-0.12703393218524986,0.014343690919933136,True,True,0.4646203415922243,0.7980558477241755,0.18129826344247466,0.8187017365575253,0.3609908491892399,0.0497729472577949,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
698,interior_train,normal,interior_train,test,0,0.47103013846357167,0.06947161179836542,0.1996568575342659,-0.04649024414871995,0.11417099062303426,5.535965722136091,0.024849829010510326,0.3520496524602031,-0.3566508975997653,0.06424985080213677,True,True,0.2429375514139401,0.37886816195117073,0.12936120555972586,0.8706387944402741,0.423843981897282,0.1154031768207592,False,False,False,False,False,True,,
699,interior_train,normal,interior_train,test,0,0.6062476560452619,0.1154451314048591,0.1021419982985867,0.016642245999886084,0.11233934741111404,1.695111120495977,0.050693688125883506,0.1929262618686095,-0.11714061236328985,0.010499900756501056,True,True,0.8612723779787987,0.6439646526238182,0.01399888741676726,0.9860011125832328,0.0911182815439929,0.03427379337298813,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
700,interior_train,normal,interior_train,train,0,0.35925701248621794,0.04458041577974682,0.08814740117633527,-0.2588635857867717,0.027122413824841627,3.1616818799157533,0.058327090175090676,0.22515515503501107,-0.41866965289303637,0.04498503219263068,True,True,0.6095654064399743,0.7583187687835311,0.2422946342999609,0.7577053657000391,0.23451254120749254,0.07499123330454789,False,False,False,False,False,True,,
701,interior_train,normal,interior_train,train,0,0.492070563776855,0.11376418979761979,0.15619176951170619,-0.49706163853291807,0.148211028432323,3.9100757293699786,0.057406099467973364,0.28330740337998633,-0.33990238433090575,0.08025272532176686,True,True,0.6421735882423796,0.6966553886774712,0.3626039033748641,0.637396096625136,0.2860255368697175,0.1498544283989339,False,False,False,False,False,True,,
702,interior_train,normal,interior_train,train,0,1.3622622294474014,0.06616970944462101,0.323261542985547,-0.05122416426727466,0.14926325086176645,5.199173231970334,0.019280570906766978,0.2487908836420853,0.2727983331981643,0.008563358262786742,True,True,0.26611148337602974,0.5281941802843779,0.07704284560057742,0.9229571543994226,0.3210804186211659,0.026465154285430413,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
703,interior_train,normal,interior_train,train,0,0.3142560484722343,0.02517821198307207,0.08532105216037508,-0.47312003218498644,0.11825758931957601,2.411809880787294,0.05270935656633995,0.21597891692765422,-0.30935006238894636,0.03123444815795687,True,True,0.36984706656664185,0.6899475524600758,0.3195400259547676,0.6804599740452324,0.1755275173485406,0.08072467553806541,False,False,False,False,False,True,,
704,interior_train,normal,interior_train,train,0,1.3097673921164945,0.04548641079279547,0.16530365875110256,-0.12466077525762943,0.10219747678865079,5.053165574084392,0.06097724403512469,0.49076563933137357,-0.3202414385062647,0.06082820529840137,True,True,0.6269037013616526,0.43799111372869826,0.11809488782439491,0.8819051121756051,0.3132550779889454,0.16110920477497745,False,False,False,False,False,True,,
705,interior_train,normal,interior_train,train,0,0.444257272927121,0.10710222642666883,0.1401691402193077,-0.4501800330496016,0.08547055320299916,4.8365276325477335,0.04749114524042656,0.5249994768645058,-0.5732178048863442,0.09782669627670451,True,True,0.657738661782239,0.250010599871293,0.5312407139952593,0.4687592860047407,0.3675540049891726,0.13364653319563424,False,False,False,False,False,True,,
706,interior_train,normal,interior_train,train,0,1.0568054738756394,0.11044355938708245,0.14309694422947225,-0.026936241747132744,0.13775218318547575,1.8819559030186108,0.014301449674809848,0.15335965990026482,0.12038437203548316,0.06499573573946704,True,True,0.8387096343030356,0.39186510949021264,0.015217958149837596,0.9847820418501624,0.06905024511656666,0.062128533711160845,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
707,interior_train,normal,interior_train,train,0,1.2795224144555373,0.08060081093425141,0.2941442814449701,-0.6573390865554617,0.08654208570089716,2.8397676052909437,0.027757500574937657,0.10288145934727075,-0.16090922586792206,0.06582587347795404,True,True,0.40897408961249354,0.874168408054121,0.45798645368298274,0.5420135463170173,0.1305644511159336,0.06547254805837507,False,False,False,False,False,True,,
708,interior_train,normal,interior_train,train,0,0.9842681148834671,0.04465835208393042,0.15826412794391315,-0.02629374050992648,0.036648963700136344,5.2850485423794975,0.07585061201123494,0.3582293555944455,0.3109120788630538,0.028166694747577516,True,True,0.5565203662047552,0.7240479533772199,0.0973576815729491,0.9026423184270509,0.3598979437235172,0.10551086591765128,False,False,False,False,False,True,,
709,interior_train,normal,interior_train,train,0,0.7099059044350405,0.09298282998186791,0.10934555341636197,-0.6864566786489901,0.1469141254678039,2.570320949089589,0.07403714827337932,0.4574775396467654,-0.0969882901730751,0.016472159702129098,True,True,0.8339088625846629,0.2904176397858092,0.48062950009249944,0.5193704999075006,0.15568326733510865,0.0583554826698754,False,False,False,False,False,True,,
710,interior_train,normal,interior_train,train,0,1.0715157844874013,0.09356887237493033,0.3099820934373333,-0.47714347893315034,0.0870619847185598,2.749623053523224,0.011087720108747883,0.18445002561283083,-0.5723917285044843,0.09507136399877986,True,True,0.3520857970596061,0.283720516769371,0.5552981903487809,0.4447018096512191,0.14042738653019435,0.045897576306807485,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
711,interior_train,normal,interior_train,train,0,0.6798255505752999,0.04153094508769835,0.1415155009057135,0.17116253268919687,0.09487501385466973,4.802065772622343,0.026037092761277178,0.25282818009808045,-0.4052871083455793,0.06608745517663722,True,True,0.4763883127865924,0.5928344638246204,0.19355425278770172,0.8064457472122983,0.34495734075707474,0.12139945839028876,False,False,False,False,False,True,,
712,interior_train,normal,interior_train,train,0,0.8154119718648809,0.026460115433516587,0.11392752671037099,0.045784604381639976,0.08093486226298496,1.797561510678978,0.010149565918456442,0.07582643216512426,-0.4541437460145538,0.04456943320217008,True,True,0.537531180835975,0.7277537733954037,0.20834277204251486,0.7916572279574852,0.08218824592586586,0.04115942383058809,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
713,interior_train,normal,interior_train,train,0,0.969727502852626,0.05318813817742631,0.20580528965283296,0.1758792453670456,0.0707967448695749,3.1203583038454843,0.02782114345395465,0.28112959006608523,-0.06247447109987151,0.09254011021447359,True,True,0.4178367392072415,0.3743801146588609,0.03483656849009011,0.9651634315099099,0.17996910468559485,0.13040981542401336,False,False,False,False,False,True,,
714,interior_train,normal,interior_train,validation,0,0.4416258703865654,0.029195440371890903,0.1109312156040465,-0.4806141069179582,0.07462606858914868,3.3973052557503727,0.0571617537266384,0.3416260860144772,0.08491417227163685,0.09119798398270412,True,True,0.35390517750033457,0.5378803078184151,0.23820033642112376,0.7617996635788762,0.24733718705973287,0.09875689947710573,False,False,False,False,False,True,,
715,interior_train,normal,interior_train,validation,0,0.607949778761806,0.0365196927386979,0.06408708243369544,-0.5791547975845516,0.04179377937686815,2.10364320495342,0.05822127725298802,0.3179511265498019,-0.34592555815411613,0.07696759121856056,True,True,0.8306727328532898,0.4157264026410512,0.4550847713494397,0.5449152286505603,0.12516262980682963,0.05938400244592507,False,False,False,False,False,True,,
716,interior_train,normal,interior_train,validation,0,1.0765215725200574,0.06171432451050087,0.1986655119526513,-0.07705423908241597,0.149118061907452,2.7122463171826876,0.015523374782872548,0.08423498428074627,0.14442468228639355,0.05008156542057648,True,True,0.5419795549807046,0.8445699915343038,0.026795844614095836,0.9732041553859042,0.1368807317709314,0.052999989485449005,False,False,False,False,False,True,,
717,interior_train,normal,interior_train,test,0,1.0573296806725934,0.061517874279213784,0.1457180709703788,-0.25024748369681565,0.12078238211394536,4.017909176841439,0.04279443736309127,0.39319209663080507,0.32218827803625627,0.05658696061218113,True,True,0.7193587031474458,0.3797246221012924,0.166429089600556,0.833570910399444,0.24774723817312516,0.14142519695515457,False,False,False,False,False,True,,
718,interior_train,normal,interior_train,test,0,0.9077411849143384,0.11378642039823322,0.20032959049230425,0.07788250214848037,0.10611513961768104,5.455573626481385,0.030040588898513305,0.2733046764805219,0.02369064584182493,0.018889451831184484,True,True,0.6746619317871194,0.6288173600398577,0.006626930841310827,0.9933730691586892,0.38057175243238883,0.06810262835155033,False,False,False,False,False,True,,
719,interior_train,normal,interior_train,test,0,0.5088942482790677,0.07291734941704484,0.10780673268881599,-0.5473474860490969,0.09806694316766937,1.618310631003341,0.024607413918987325,0.09209974647599876,-0.05136686037546506,0.08570050327178672,True,True,0.7292000412649927,0.8074973624385735,0.3022278248290988,0.6977721751709012,0.09283819102295175,0.05826069998394565,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
720,interior_train,normal,interior_train,train,0,0.7908475625342744,0.10405252640303708,0.2441011295676446,-0.5377507551272005,0.1422967652227765,3.594234931027172,0.01926891511727937,0.2627987173349858,-0.31285817614038824,0.07260357721125857,True,True,0.4683788116984526,0.3345784410616224,0.38705611301776455,0.6129438869822355,0.23459308522953118,0.08721674301656247,False,False,False,False,False,True,,
721,interior_train,normal,interior_train,train,0,1.0917821238127912,0.05553763493093463,0.27611607155708,-0.3044349643383537,0.07632947554734563,5.963575429262796,0.014297393145176213,0.3273606465596015,0.15735934870830035,0.0696168615205387,True,True,0.2279879046558402,0.22817414975858902,0.11744261213759516,0.8825573878624049,0.4076814481548121,0.06210804618775865,False,False,False,False,False,True,,
722,interior_train,normal,interior_train,train,0,0.3310680289061064,0.08097175993463859,0.12365390123167089,-0.34606346087477313,0.12279969913417288,1.761179687312595,0.02192821700493703,0.18834923840929507,0.2187705873568612,0.054634922564649836,True,True,0.5561897102161543,0.3705257662578827,0.16762048884509168,0.8323795111549084,0.11967461576623337,0.09527729793427336,False,False,False,False,False,True,,
723,interior_train,normal,interior_train,train,0,0.8787425862604519,0.04073430460624785,0.16914764691994222,0.13202126693411215,0.14632085269841405,1.7301126766273396,0.0798277063976898,0.2886614876965066,-0.03751822283271196,0.06204065538724469,True,True,0.42892854104837297,0.53649796500274,0.01883723196741312,0.9811627680325868,0.07124435902651781,0.13698425854011256,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
724,interior_train,normal,interior_train,train,0,0.5982632847579008,0.0775441060198944,0.14688741985662243,-0.3662008236222934,0.08647482342433817,2.1487992519685966,0.06225364432783438,0.252934676443949,-0.20819286717770502,0.09788169245535563,True,True,0.6226651108759919,0.6140413461146649,0.17744731316531956,0.8225526868346804,0.12975196378332182,0.1426004219664547,False,False,False,False,False,True,,
725,interior_train,normal,interior_train,train,0,0.6872589596343726,0.040619186736814764,0.13512641287435928,-0.422953769516178,0.12185609604702378,3.9758651140653125,0.014264996999396087,0.2018935398928178,0.04067488616424067,0.07720737144953457,True,True,0.5071152934514116,0.4712969122554281,0.18054433751241816,0.8194556624875818,0.2751971677348067,0.06194442928987923,False,False,False,False,False,True,,
726,interior_train,normal,interior_train,train,0,0.6950205048128518,0.07371542109499785,0.21760746863173924,-0.05068961973115017,0.13752970986409474,2.9413524352449505,0.043801956673394433,0.20187618140723837,-0.5538266199790743,0.06066513475508969,True,True,0.3678699473623859,0.7268755221920836,0.30929336254593465,0.6907066374540654,0.18797756740017563,0.13168975344965775,False,False,False,False,False,True,,
727,interior_train,normal,interior_train,train,0,0.36773485356966906,0.09110222745177252,0.19942876094720663,0.006320523217677785,0.08419406278966782,1.954482623282693,0.027798776721736564,0.15445180248225054,-0.21123648962254793,0.06080868172618873,True,True,0.25503310000829654,0.6399729362820462,0.044660803561802,0.955339196438198,0.1327822401433493,0.09996776085769266,False,False,False,False,False,True,,
728,interior_train,normal,interior_train,train,0,0.38171671240119065,0.06658866785325555,0.15849243616368533,-0.008598969835439271,0.032269422364231304,3.862668281925916,0.07154172135798574,0.47783938504612156,-0.11780490138935126,0.023686019753783708,True,True,0.33856716303836115,0.4152976144286458,0.01395193707358557,0.9860480629264144,0.29129301837026994,0.08744362803945044,False,False,False,False,False,True,,
729,interior_train,normal,interior_train,train,0,0.5559363585031458,0.11519799468574626,0.14624825634114186,-0.49385561986497745,0.052849954601596125,2.2423139637994485,0.011654643711489276,0.127414224478858,-0.30273932782733504,0.08588268609647534,True,True,0.7138158619967481,0.526011155742647,0.33554447388556774,0.6644555261144323,0.1411194648783517,0.048760826825703416,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
730,interior_train,normal,interior_train,train,0,0.6457391478314053,0.058965761283387055,0.12819338185841073,-0.2521059070630528,0.11270380688538341,1.686015952789976,0.07722168760356848,0.19802868125013512,-0.21312114904852764,0.02693103722733549,True,True,0.6450122785504432,0.7382234018727963,0.10897801254784935,0.8910219874521507,0.08705245229778837,0.10052837591667535,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
731,interior_train,normal,interior_train,train,0,1.2221746159699813,0.03349642382334118,0.15607306227615922,-0.6094856003893931,0.05207746917874195,5.029552124663517,0.04035347231116339,0.26708886794254555,-0.3646764928130107,0.018871072846242058,True,True,0.5414199308001229,0.7010559268694923,0.5044616414924168,0.4955383585075832,0.3186089965433921,0.06802851954129861,False,False,False,False,False,True,,
732,interior_train,normal,interior_train,train,0,0.8271655413660441,0.09402190488800766,0.1412485381285444,-0.5086051505248489,0.1165525005941118,4.823468346723817,0.04468530195318826,0.4824924004850265,-0.5483467905653059,0.058094472897820805,True,True,0.772629359059134,0.2986666226718256,0.5593634018636757,0.4406365981363243,0.3344186447998136,0.13693320414929086,False,False,False,False,False,True,,
733,interior_train,normal,interior_train,train,0,0.6454819676308061,0.07758047609369342,0.08929035585835055,-0.28949617635167024,0.11450715277753702,1.6658946813744633,0.02228370481550222,0.21515819588612645,-0.4984745879712309,0.09427571216218572,True,True,0.852528702023636,0.23189069231642148,0.33228495097532573,0.6677150490246743,0.08539018525051525,0.08471392548577944,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
734,interior_train,normal,interior_train,validation,0,0.66089839365734,0.07444758247176037,0.11634539278887296,-0.0760431101097061,0.039525019320325414,2.3476687303058785,0.024113727146982414,0.2133031444025286,-0.452661879440847,0.09167730730648355,True,True,0.7581534648941207,0.42668674001422996,0.2106853316940768,0.7893146683059232,0.14115232942665595,0.11168549064132531,False,False,False,False,False,True,,
735,interior_train,normal,interior_train,validation,0,0.4215474608545043,0.04409047927432698,0.0698614681840072,-0.5214747461233191,0.10547482215668057,5.151161075052699,0.04850725272556177,0.4603679094906793,0.0946101064026004,0.06557829693429201,True,True,0.7678826719382511,0.4043957500112519,0.2808869830778915,0.7191130169221085,0.39578356604168996,0.06518740521005748,False,False,False,False,False,True,,
736,interior_train,normal,interior_train,validation,0,0.6268833572059265,0.09552134235114684,0.2110622131133058,-0.3578590757746792,0.14137005825988397,1.4548235841959052,0.059088295847288815,0.18854276654115615,-0.3888015742903153,0.021576014943201865,True,True,0.4577615467075473,0.6573228962459162,0.2792297822849351,0.7207702177150649,0.06928370100334551,0.07893554412581398,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
737,interior_train,normal,interior_train,test,0,0.7771560021420028,0.06958251610786456,0.10991420158594604,0.05700955053298291,0.12011800261642938,3.0263287855152177,0.01653106157022783,0.13862199299769654,-0.4966780556017897,0.086084024019454,True,True,0.799039797439819,0.6777800317863952,0.2499391797683472,0.7500608202316528,0.18821529567976694,0.0733891998496355,False,False,False,False,False,True,,
738,interior_train,normal,interior_train,test,0,1.3754372437964622,0.0559047699389659,0.2424460781593236,0.028986288581150405,0.11299723831388818,3.752438367357577,0.04557400807802976,0.33383548683193837,0.2990041147778419,0.027793889488794524,True,True,0.44695017142933946,0.5084778019627685,0.09024366557979058,0.9097563344202094,0.19891222791306404,0.10400761890642954,False,False,False,False,False,True,,
739,interior_train,normal,interior_train,test,0,1.3640616894492261,0.11779716138427934,0.17254553331593248,0.12105801473590555,0.026357334443809093,3.667157646258929,0.05417172999758994,0.24289175385770403,-0.21029900833472012,0.06163813926503643,True,True,0.8304254563674198,0.741419037015368,0.058880715838365405,0.9411192841616346,0.19272769513051907,0.07239774387731895,False,False,False,False,False,True,,
