case_id,case_type,round_trip_valid,max_abs_error,violations,kappa_slow,theta_slow,sigma_slow,rho_slow,v0_slow,kappa_fast,theta_fast,sigma_fast,rho_fast,v0_fast,z_v0_total,z_alpha_v,z_theta_total,z_alpha_theta,z_kappa_slow,z_delta_kappa,z_sigma_slow,z_sigma_fast,z_rho_slow,z_rho_fast
625,random_interior,True,2.220446049250313e-16,,2.507067910902837,0.20512526985231042,0.5153847287957097,0.20093810658760258,0.11515539513695859,9.275175270422718,0.08517264760837116,0.8632175083998862,0.5858308313716383,0.10411606385094255,-0.4434319986108201,0.0757820046776313,0.5731889603485718,0.939554883388481,1.6063525976600712,0.9098159008468614,0.051809490616697484,0.7791263952504015,0.4295110188444148,1.439208263163067
626,random_interior,True,3.3306690738754696e-16,,2.9356984514758246,0.18540783864345314,0.5764180033952143,-0.5840044099797888,0.27747540988412733,3.140106510522579,0.18222989673963408,0.14021971899648603,0.795592929922059,0.13014439843050937,1.0345119826569544,1.6716800914814285,1.476746573048235,-1.2905756091086416,3.803938533450898,-3.7692206595960926,0.2993738849262505,-1.9278172378505372,-1.433015572543252,4.59995032452718
627,random_interior,True,1.1102230246251565e-16,,0.40440281001216444,0.032078624663840365,0.08138239860774892,-0.012078599893605158,0.14668303423979415,7.176562258923875,0.04088685137583651,0.752200418870167,-0.27924080492789827,0.23686818412631622,0.8163664318626405,-2.457469471727933,-1.7432052438877692,-0.3619115237212025,-1.991137752512694,0.33933163455084436,-0.042432688336645485,3.98707284106986,-0.02543000169969889,-0.6057418281800939
628,random_interior,True,1.1102230246251565e-16,,1.0474587101070878,0.20555244385055418,0.23411641789404786,-0.16437181543467017,0.09239906169189134,11.449367693123264,0.19753102587952673,0.9989328792007303,0.5003138792356736,0.18480349191394504,-0.009557688920046381,-1.031005850675446,2.133254900055342,-2.890507252160183,-0.671676274151579,2.9386763962287907,-0.6110035591679219,0.6849296126591605,-0.3495624980189872,1.1709854504482131
629,random_interior,True,1.1102230246251565e-16,,2.741678551770952,0.1242880428755517,0.23410415204298715,-0.13706411119793538,0.2829406357749339,4.269697118752462,0.14453835656016037,0.5254480099950719,0.20058136261179116,0.1974120188423609,1.916396094881205,1.1257883241586144,0.36822599582802473,-0.8183015627374179,2.343715542160027,-1.6211827470074092,-0.9483757863443392,-0.11782559505633838,-0.2905836164485104,0.4287248705275092
630,random_interior,True,2.220446049250313e-16,,2.6598356732173136,0.0654588774009782,0.4984134926677172,0.612754068421062,0.07698458248075228,8.55342457564204,0.10797830395299422,0.488380416683391,-0.3833469932647027,0.16223330796601265,-0.2914159403965425,-0.8001789640422086,-0.5078200383043091,-0.5612709719265081,2.0376137229632025,0.5364823291983807,1.6829572127438428,-0.5885225185463738,1.5333925406832354,-1.0592158418434119
631,random_interior,True,1.1102230246251565e-16,,2.1740653157940226,0.18520459026048078,0.6222815673769359,-0.5709265711548615,0.11539436432544785,11.13198154455117,0.11538827427206184,0.6555838597069397,-0.03238778083428939,0.11607077501041423,-0.35001150788719504,-0.03276000441856508,0.6755189606971947,0.26683809549684745,0.9445714376212359,2.334078822363242,0.8081907761529215,-0.2607752248910379,-1.3893450844328996,-0.07893922789143593
632,random_interior,True,1.3877787807814457e-17,,0.19611464302088533,0.1268845990601436,0.11543686463343737,0.10221325746482424,0.1981621267068516,4.8915239800041,0.011113496868223929,0.10221313479363489,0.21116906438070115,0.032589818205723854,-0.35543035329997086,1.8428626558100878,-0.8678265023869931,2.5933182006942386,-2.954369822040507,-0.4147047128175104,0.025556762412081047,-0.8503317190853197,0.21602196766949067,0.4521134704767895
633,random_interior,True,5.551115123125783e-17,,1.155489187687184,0.035697107283025366,0.2762903854633903,-0.9402623852469916,0.2961612386918232,9.048266462710792,0.11586233922966228,1.2479619832044937,0.13173925060433866,0.2256857473905346,2.9062153269127284,1.8459129669800036,-0.7248799446988086,-1.3108217432557299,-0.5119261591635462,0.9835541677897186,3.2117299763487224,1.8267412463177999,-5.268474730815688,0.816428795818787
634,random_interior,True,2.220446049250313e-16,,2.6308456174463717,0.007218400290099816,0.03869352446586024,0.14489065428021153,0.14085694686330485,3.186825301083755,0.1150251579774539,0.4637268016056679,0.34926261025035843,0.11008765189870655,-0.203687699389843,0.2286599812260015,-1.045222990101711,-3.9308240848117633,1.9446574454668755,-2.7632892388370336,-1.5337905091557533,0.15590983413849513,0.30743167677316485,0.7713942760826358
635,random_interior,True,4.440892098500626e-16,,0.5170567778082854,0.06272969238805186,0.18360760101218354,0.461323998516723,0.25421806844771144,2.5864602212020102,0.02838973463524795,0.09345186756181935,0.27681031381215804,0.17390893576643257,1.2399549765572064,0.5080413309113104,-1.4507521279489632,0.7827965456388524,-1.6707490884624927,-1.5148935130691872,0.9212792226282223,-1.1866236097470924,1.0605838525999487,0.6455041716271539
636,random_interior,True,2.220446049250313e-16,,2.8138280508921305,0.011163954622105843,0.17918829049495505,0.08426787001399005,0.19562089203593683,11.220228508482696,0.0035443688623952897,0.15432226959470083,0.4189508498907297,0.05329110453362125,-0.21882858273706263,1.3127692609170785,-4.0337156100721625,1.3841032320843918,2.697701268476127,2.3777465471849273,0.8909342508029594,0.15641364070352104,0.1778735414360345,0.9469453440763465
637,random_interior,True,1.3877787807814457e-17,,2.445380664185991,0.23715579368750553,0.3840511807371945,0.8626329892720055,0.08198319997170112,4.728165541498364,0.19508935653876733,0.22927570407374376,-0.35054978937761516,0.10571749207454856,-0.6956286603536909,-0.29808356474816466,3.1760071213965198,-0.9614878546579814,1.4630154414142407,-1.1586168379712385,-0.48549263698130896,-1.6161841524624059,3.0324179976446692,-1.7074809058076679
638,random_interior,True,1.6653345369377348e-16,,2.358596022633665,0.06574002919465545,0.2888914139336365,0.9195155390684373,0.0764333488449279,10.531617049551876,0.02318380992551613,0.44251841909897827,0.042186426201085925,0.188279963242308,-0.10164682354046572,-1.1046420977388172,-1.4832988835946996,1.0533657331019997,1.280735348021684,1.7166756261209246,0.05767106215555484,0.5348295379991055,4.116217530135476,0.21548990488829123
639,random_interior,True,4.996003610813204e-16,,1.6960177663367126,0.22550679383687827,0.7105623836929962,-0.36987846298462357,0.27556393011103386,8.222794770610456,0.014699494041798551,0.44555175167046346,0.7834068919901405,0.05199256838113078,0.36538539961746797,2.092244248553278,0.10579869288198451,2.6804167103264946,0.23293605691952723,0.5469273429325807,1.4588933429301059,2.256766106759428,-0.8220573096780122,2.4643358569506604
640,random_interior,True,4.440892098500626e-16,,2.57227560125054,0.07028161694977234,0.0633879887266099,0.7611841172245382,0.06356548605778989,2.9886175132115294,0.18787427781695767,0.08451821179625349,-0.19895745171242052,0.1377401601468114,-0.5847633462233837,-0.8405969231345647,0.2693907507142346,-2.6960620905739243,1.7744377293851825,-3.074760970560219,-2.2205934821609077,-2.506639957004075,2.204168501022649,-0.6339726920142229
641,random_interior,True,2.220446049250313e-16,,2.59041026293603,0.05972482627333513,0.5121641647566816,0.16235617390705315,0.012750738638226837,4.813728977612175,0.054856404977106095,0.39185833912339146,-0.017244789875554334,0.13312367291822752,-1.0681556814038764,-2.8283527989452057,-1.1371336053695664,0.03473857227162802,1.8249248503952284,-1.1731759049749886,2.44250291310975,0.1443294367064596,0.34518973346916004,-0.036308809179736556
642,random_interior,True,2.220446049250313e-16,,2.4518825989361126,0.18642765726608643,0.7388729489450464,0.6894221199167445,0.2014390693180933,6.0109939798348435,0.09818646791312262,1.011798728874764,-0.7170233487479123,0.022588394569379326,-0.4067892255386705,2.2556247567941767,0.5179507317218931,0.47096451035254927,1.477518625544896,-0.5204173665810432,1.217224136535637,2.6015635390050336,1.8391973124544645,-5.280501267513645
643,random_interior,True,4.440892098500626e-16,,0.6028508253241637,0.0667524394277648,0.05246204867162087,0.8749645942778261,0.01021803358652979,1.527763017221368,0.055164740568710534,0.04107144647930629,0.17642096726951495,0.2073305087623038,-0.4567776258916919,-3.672500295381967,-1.0490543815523978,0.14973807427807073,-1.4669472565642625,-2.4267949440369385,-1.5835002431042189,-2.326610761486645,3.1913557869936873,0.7638208784779681
644,random_interior,True,2.220446049250313e-16,,0.8442638459580847,0.029259090824961274,0.1615399686783897,0.559127715194901,0.04352480874317871,9.902907743852138,0.14713172946556285,0.9946757012992353,-0.31627434092452156,0.031008167394694156,-1.9516815151730864,0.2837249920731273,-0.47949214555389214,-1.7888503825624515,-0.9984718412654268,1.4631665794888395,0.9468425835580667,0.6721769162052984,1.3509062215351635,-0.8035707376769845
645,random_interior,True,6.938893903907228e-18,,2.9277917820676667,0.01605265257800497,0.13550528202702405,-0.38697566720406207,0.14441445849465717,10.154768876566026,0.1937818247963101,0.5947835113705037,-0.6702928127432441,0.06122900810442417,-0.5501659622368102,0.8560397887795791,-0.16893809918648894,-3.4288819086348874,3.6852246754960873,1.3652149193554155,-0.2707470819626524,-0.4284185893640524,-0.8648425302961826,-1.8443630917095841
646,random_interior,True,4.440892098500626e-16,,2.9412045749859175,0.09337571729574347,0.02310598284649007,-0.7592111934379301,0.24036147815282344,10.961987089956828,0.17391934737134285,0.33594187943782805,0.14700208587767682,0.24501304218885542,2.001785186082595,-2.4814756382397456,0.3539433753126787,-1.792656072653963,3.895364456225179,2.044726518714545,-3.6802609545716893,-1.25772478966236,-2.192620161206353,0.4596528939547332
647,random_interior,True,2.220446049250313e-16,,2.8066723751644362,0.2044649369852752,0.5299467213295944,-0.29012269822878956,0.10382397624289429,11.697235762327283,0.013878579616007147,0.5360701665457002,-0.4960551812799321,0.005686514188329763,-1.4579214912538339,3.288658902669813,-0.09177074895956527,2.751662512652468,2.657393282420907,3.3797901656972646,0.11045072710745629,2.756253124146846,-0.6309116925578674,-1.1586189173335968
648,random_interior,True,8.326672684688674e-17,,0.1835488122359032,0.20587751522401732,0.2672963718846613,-0.37405575984582384,0.14982124438576164,4.828917280222179,0.060283207654654516,0.1526913534596766,-0.6907712153567676,0.21384225432559728,0.6492385707391886,-1.423935098170067,0.34338653890702375,1.1526479505559162,-3.048765881633118,-0.434188107994409,3.539147475484099,-1.418878952986625,-0.8324439995752648,-1.922536882049137
649,random_interior,True,6.245004513516506e-17,,1.5140925731804211,0.007335897098008564,0.020463866573995675,0.36013828672447223,0.2670270454018452,3.4977445704504024,0.18884667739007105,1.0958134450523507,0.14898873931631607,0.057699126732456314,0.3438732429273951,1.76337352594345,-0.29390266000096654,-4.381892360056335,-0.014790000877039078,-1.455396925295366,-2.118054975506862,3.0137521912657803,0.7979998478602632,0.322168175132041
650,random_interior,True,8.881784197001252e-16,,1.0489186056760136,0.06151032534138122,0.06475087460750148,0.48005140082678044,0.07614021705678717,5.724747384989521,0.10581397421263292,0.5406447074119003,-0.8618019995568975,0.12882829631139311,-0.5555276838104402,-0.5781813565000076,-0.5671016696257358,-0.6081772171356867,-0.6694657595079149,-0.29420945421418265,-1.5949885127313987,-0.044544814687249135,1.1128423419798226,-4.724234399960841
651,random_interior,True,8.881784197001252e-16,,0.7784847237651864,0.03343447045055521,0.08894287410234775,-0.8568116106280315,0.24241620955178525,4.942894175867,0.14694876680546862,1.1625892976455792,-0.47687532132692073,0.22135083702676694,1.6671211211380466,-0.6981168851273691,-0.44149716473902617,-1.6287781901786929,-1.1149781429144077,-0.5274629514809903,-0.5058896630299403,3.300072593179019,-2.9646958934553025,-3.242991296978438
652,random_interior,True,2.7755575615628914e-17,,0.9925442770654994,0.06444170397586764,0.22919389037558252,0.01838393912229852,0.2693366946430691,7.716047185278694,0.02144996533372523,0.16506413084080046,0.4110709244004953,0.13626114726433333,1.0153508219962672,1.310838380653367,-1.529375798298424,1.1171507794214288,-0.7560404932167204,0.4507316592844156,0.5568266737276182,-0.9412588491362108,0.03870786200169607,0.9264431361782437
653,random_interior,True,5.551115123125783e-17,,1.0730133086999012,0.018393495701648617,0.12583874982993393,0.8845489831780013,0.1443394834437896,1.4942575480584765,0.020079263675970557,0.23185178388620475,0.39116689511760194,0.10006347478738882,-0.2525084341147935,0.35129831151690527,-2.570752826250078,-0.299996434533098,-0.6332049866068722,-3.216488219854046,0.5062028868698196,2.850782229521916,3.3332519164497043,2.432934303983432
654,random_interior,True,1.1102230246251565e-16,,1.2772528759329878,0.0453343777061449,0.1341202116444994,0.6921010135690417,0.029016570633024326,6.87076122113158,0.16057109950289655,1.0869527188289154,0.0016576727070124475,0.24957759241072616,0.0006936504421807266,-6.373508617286895,-0.2047258157829478,-1.3917040074739153,-0.3391419445193191,0.0866476514742971,-0.4680247668062,0.9988818698662736,1.8511638239430268,0.004593167400337106
655,random_interior,True,2.7755575615628914e-17,,0.20165179072029343,0.13358329089799484,0.22647590742036464,-0.8965496453816589,0.23607233329162006,8.024474577178083,0.16853182917243617,0.12596466936947504,-0.42734339974639957,0.20373490445394773,1.3680612341744949,-0.32336443562210837,0.6909313849666374,-1.3081994889171598,-2.915197554522207,0.6768872600336412,3.6716471940142155,-2.430008671878876,-3.542320848108631,-4.021560568264562
656,random_interior,True,3.885780586188048e-16,,0.9327977735898388,0.24508670945391872,0.5699260455938554,-0.1581384509311421,0.1445320371275059,8.881227118678844,0.009977387896184077,0.29414653473639596,-0.6464232919682518,0.016134410704253657,-0.929652106556673,2.2896819319832624,0.2410163696584513,3.655199186492726,-0.8508552382126437,0.935533467193979,1.6707710172237011,0.8240708444172917,-0.33605025046362114,-1.6598866400611072
657,random_interior,True,1.1102230246251565e-16,,2.681735462209744,0.0807140629685326,0.6060217309458372,0.2397969858699287,0.22699636546396879,4.68926537292891,0.11196333029607168,0.12832980659829313,0.38627441055595746,0.039030812260745666,-0.09194554787376819,1.7399617632481446,-0.3263198538088051,-0.37318303370901607,2.1125158623114535,-1.2924436799355865,2.4486325430530176,-1.983513815023525,0.515987106884324,0.8630731405697991
658,random_interior,True,1.1102230246251565e-16,,1.1166893957366009,0.06686163912510369,0.2939741000418282,-0.18615482501437053,0.00875708591540656,1.5196840214170146,0.031210860371479507,0.13869262236810598,0.6574392701646119,0.2050813578723756,-0.4856538427146505,-3.9899630420299435,-1.3517693028192737,0.7503596935848966,-0.5684713584710948,-3.258355696506087,1.1396165987855742,-0.23614641188970087,-0.39703976153208054,1.7037254078503334
659,random_interior,True,8.673617379884035e-19,,2.064515610184754,0.0984260950958097,0.4134157347946996,-0.7902240362403807,0.25013006607809307,8.231734575514103,0.006590293023032962,0.30671897697233286,0.37523256912958236,0.24169618059815628,2.1203562932739146,-1.7927027166961254,-1.2583622237169783,3.013226835484361,0.7670695944007375,0.4926315838975688,0.6002701396312331,2.5883219455086426,-2.387996532881917,1.4252064257441177
660,random_interior,True,1.1102230246251565e-16,,0.5200030921265996,0.007049004622312317,0.05570695674211704,0.5443801154283061,0.21422917163820215,6.830553955515401,0.1781391383674868,0.8446537056952603,-0.7501739755141907,0.24092075449895248,1.5528303578721845,-2.245687858336643,-0.3961796251217058,-4.453920116476085,-1.6632733186577813,0.19945585344451,0.5277250576266186,0.2478257621911073,1.3040502851755518,-2.8860065020719032
661,random_interior,True,2.220446049250313e-16,,0.45042060056434086,0.11137871951523275,0.29280980669572176,-0.6120143713198827,0.20540666397569413,5.046167041576276,0.15542941423346696,1.0722102316470017,0.557300642342228,0.19199098621205754,0.9393303182952046,-0.488988621250406,0.3494093584153294,-1.1346714843298589,-1.8511681870719099,-0.4141639993184436,2.4864802264057397,1.7784836705057019,-1.530728155065024,1.753107492676154
662,random_interior,True,2.7755575615628914e-17,,0.3221076856381312,0.18078878135347476,0.15578477735623084,0.18935195183765452,0.2531966430398039,8.761888428906927,0.09883651580665909,0.9789898988487254,0.19692444697604428,0.2391321947766711,2.1300694175739157,-1.4601501609008665,0.4700981686553191,0.37957489495701846,-2.2865874231975813,0.9579648336651303,-0.20713494800981636,1.0611384373233452,0.40404415155869544,0.42067368605529
663,random_interior,True,2.220446049250313e-16,,1.7515219106886804,0.12800038383408885,0.6591616542111114,-0.7240867185360186,0.27623815739332175,2.276428433237372,0.1644937492821068,0.7308388644273904,0.07230613238538441,0.24101455838852648,2.7460860901229567,-0.9724753733880249,0.594758771751654,-1.2343091410051672,0.30959781118079,-2.91910713184561,4.135959935905112,1.685312899566233,-2.0028718375949954,0.2104446755126128
664,random_interior,True,0.0,,2.2417030007728864,0.2149285920409301,0.08573389443874668,-0.7191724206468911,0.09526502587185844,2.804456504756195,0.1905081111159501,0.42204695270919773,-0.1869090914919116,0.23419144514035622,0.3798730677410538,-2.5611650932923364,2.1906380683776816,-1.3069485782227095,1.0613590180778842,-2.7936503066088823,-2.4066741981559945,-0.38297233984175827,-1.9784122039906717,-0.5515690723057739
665,random_interior,True,2.220446049250313e-16,,1.4167008908266858,0.009559804089497938,0.08474789152209217,0.04139837935706092,0.030373584616010033,1.889813619493093,0.10971656046641473,0.5014310417908996,0.6109498659666637,0.011143234582039186,-2.6899854206108302,1.0206944412640557,-1.0803197157933861,-3.162223677344152,-0.14711098708895598,-3.0619861968555373,-0.0010624894754840408,1.2478823071975762,0.08720971388963938,1.5269018189363588
666,random_interior,True,1.1102230246251565e-16,,2.983643017630687,0.17333172355196536,0.3395197451971027,-0.19834431476127312,0.12194413755220183,4.733551423773497,0.16370196834184061,0.7806931670808512,-0.41753446099209945,0.047040871828119,-0.8553349235497563,0.9541260235638733,1.0721051299948776,-0.7477245016754405,5.189345418010097,-1.4237099356130922,-0.6802713223814547,0.5134207249089457,-0.4237981039375638,-0.9432465539615222
667,random_interior,True,3.3306690738754696e-16,,1.454522555565516,0.07643070054758784,0.009244813727687377,-0.2358678240830553,0.2813063754963232,4.537389996935264,0.008404507774844742,0.2681713364262649,-0.7691536755811059,0.23230596874561618,2.633516514512132,-0.05495516465371153,-1.5457548577959694,2.4117256743346323,-0.09563546120347599,-0.8840483117847462,-4.690483521895143,3.493717601480622,-0.5071620609979881,-2.251939765360261
668,random_interior,True,2.220446049250313e-16,,0.3341307114540786,0.20534753947290263,0.12397708681376426,0.6068572189982979,0.2716145738860269,6.19161450045973,0.055669311220568944,0.733669539184189,0.7298093448733947,0.1900527005069059,1.6384552290012997,0.7475899860201773,0.29574275215433343,1.1731977038281263,-2.2388510866073537,0.008415767407205066,-0.7282806996542521,2.0205282298026748,1.5122778333035594,3.1550899162576913
669,random_interior,True,1.1102230246251565e-16,,2.2095932240535943,0.20228400009099107,0.25493091263948325,0.2617132315449511,0.18285783552987422,8.147051262065817,0.0713037134040986,0.5282354965329424,0.5415439681660636,0.011672325731654613,-0.6395007113040843,2.911715763838771,0.4128795282322013,0.9921884914943512,1.0051274415423501,0.43244065672945353,-1.0163010766903344,-0.04924385817544408,0.5655849652919183,1.2951828073818494
670,random_interior,True,1.1102230246251565e-16,,0.06055388211928837,0.1493482518269061,0.12958907920091928,-0.37986253577997775,0.14057488722751826,7.146126604618468,0.07160975904166664,0.016852274736618825,0.4175115126708495,0.019702413286841462,-0.9331867566636338,2.0358231867428023,-0.06812556052316188,0.612169609743018,-5.629482681676706,0.37270102362372926,3.235848856165833,-4.430033964033049,-0.8469533622665304,0.9727707427834069
671,random_interior,True,2.220446049250313e-16,,2.462017597084066,0.12958606124436922,0.379264238685523,0.46492162489024946,0.11706322068747042,6.880125718966708,0.18116211732894572,0.41446226383733814,-0.5514364153539593,0.13909940275287017,-0.16492068387646397,-0.21207195047209548,0.7799150391850316,-1.855065418500446,1.5003930021684637,-0.14742056994242936,-0.11419380098214349,-0.9749860053217962,1.0705189437268412,-1.4592777793072707
672,random_interior,True,1.1102230246251565e-16,,0.7145817447331881,0.17748228285136713,0.41341856474945227,-0.6635685249374252,0.2627890879562637,10.514079067720276,0.19488803236012772,0.7341477228383433,-0.6453382311331474,0.024922575027043613,0.06788361054828318,2.2843222199919566,1.548961511510056,-2.6522465196431884,-1.2351464429661974,1.886295333872733,1.5100486286659474,-0.049112952365537366,-1.7287041523280535,-2.606976365926719
673,random_interior,True,1.1102230246251565e-16,,1.9205460599315256,0.2087671709060879,0.1366603806889993,-0.5444349874046738,0.036774677604066386,5.110028110425232,0.14565683078304237,0.09243008874661773,-0.3388235610190795,0.13471162172576934,-0.8334249895133898,-1.4295088456360447,1.2906242160695518,0.27608416255931956,0.5497750966741985,-0.7702116034424407,-1.7515452356669616,-2.5570607987063343,-1.3042222918463995,-0.8566892782186526
674,random_interior,True,1.7763568394002505e-15,,2.870168314774446,0.17031487730500702,0.43811007167230065,0.7489518690557679,0.2882335158667245,10.000317234681672,0.08313865071855987,0.8312078695286002,0.6070856152566719,0.21004874418064104,2.251217975130954,1.222404944097644,0.22627454646574996,0.38290528113493516,3.0783129657056647,1.2713421674563046,-0.24012407520641155,0.5893267357973665,2.134222455458703,3.129462187350085
675,random_interior,True,1.1102230246251565e-16,,0.4651009046305733,0.11516553468575645,0.3008696440130424,-0.15588793183788108,0.20085270849152498,8.079020078829348,0.02638650618508294,0.1562637960177235,-0.015300376471362842,0.005325177864166336,-0.5459260854084804,4.07583972377479,-0.8296020939166922,1.50795414128093,-1.8093874762808717,0.6636351266468465,2.4152972678161704,-1.1889492338351855,-0.33117925442782437,-0.032214104442956915
676,random_interior,True,1.1102230246251565e-16,,0.44708256674335617,0.1067342219662782,0.07217059753243564,-0.11152714248942097,0.03168752269656343,9.990760161078757,0.15439930879845123,0.8641775183416159,-0.5811499951673863,0.11221082306529197,-1.087364859488522,-1.4181989633847325,0.2968195871729904,-1.1447786185372177,-1.8608478399052173,1.55812139448342,-1.2598105799200878,0.30105615011832965,-0.2358816403067895,-1.4233842924497004
677,random_interior,True,2.7755575615628914e-17,,0.3723269580938793,0.20808043237857146,0.16481427421760358,-0.1960242329826174,0.21376707806956496,10.531121104213264,0.13554253735577707,1.229254241621698,-0.5541506265767477,0.06518889872286356,0.0033589482220465205,1.073205596644571,1.1519738472351277,0.430252786766683,-2.098287530402958,1.9338393104384175,-0.35892295827431164,1.5089069356803826,-0.4186938145029685,-1.3349498813923713
678,random_interior,True,1.6653345369377348e-16,,2.6595126629275168,0.1647146431797904,0.3138088784110514,0.5763640052493872,0.033069467650604464,4.805237201420722,0.013718031467001192,0.3564605002770912,-0.6940413203577199,0.18152320790038962,-0.4797678179793271,-1.855622066366825,-0.4600194622774585,2.6122599363383827,2.036540828014091,-1.209880757172912,-0.7005463669542605,3.9700663067212534,1.4073616715434207,-2.5072646507002583
679,random_interior,True,1.1102230246251565e-16,,1.236722928027478,0.23437152063592687,0.6538527422590903,-0.6683785976666604,0.27157520951792496,2.7596576456573283,0.028855943517401124,0.019563082126151116,-0.4737753399342073,0.217442303770483,2.0673937281510915,0.1357521153032194,0.31617409120756756,2.3934107872899433,-0.3959783841082529,-1.8029462939269554,1.797426933574835,-3.2604100383382804,-1.748616437388078,-1.5060422080633031
680,random_interior,True,1.1102230246251565e-16,,2.2437493758989033,0.06367570455783816,0.1806642468352983,-0.5260419737299451,0.021830770162262206,8.853247221173916,0.04158093589615944,0.4803542376927866,0.05712437927021918,0.009773641840947877,-3.0478128576121213,0.7724700084607465,-1.2552174190539465,0.39367816388941634,1.0649945681212483,0.7421351117904317,-0.7004019845864917,0.22996717491260232,-1.2474849865569255,0.13454040152906432
681,random_interior,True,5.551115123125783e-17,,0.2982818195773169,0.05453533293702645,0.17705901066570412,0.11568055489136198,0.19996430215391517,1.234364025914032,0.02569497983134786,0.21634123340942396,0.7351199257692689,0.23233796195271658,1.2846803479661832,-1.734109507514151,-1.6192709007783097,0.7374230074089076,-2.3870787424692486,-2.4424218689748622,3.9502110430731068,1.7833879702405846,0.24475253600480473,2.059511934590287
682,random_interior,True,1.1102230246251565e-16,,1.2841148754257015,0.2351202585524936,0.7131244160140205,0.2176530055382535,0.2420083464235425,7.653136582351376,0.022550602667885195,0.2500923299828371,0.5845045725905631,0.04032164779342756,0.02821545713175,1.699559747323402,0.2649325999029537,2.4786848294036536,-0.32957504203615606,0.38198977789558375,2.404537655381071,-0.3196805284944674,0.4664965971588525,1.4347090853084694
683,random_interior,True,2.7755575615628914e-17,,0.17386803989579164,0.050129113090981184,0.08530268772327992,-0.2842758827920635,0.23943436788658265,0.18790157299082483,0.0832907863401067,0.013553224686078925,0.7348709152711896,0.028957828719128026,-0.07449338638437719,2.1040797579128316,-0.9179673904009409,-0.5885051196517016,-3.127447452607046,-6.736142721842906,0.5414923350970648,-2.9496937309910156,-0.6173644010871311,2.0582059896535134
684,random_interior,True,1.1102230246251565e-16,,0.3815160976633994,0.07946043580289221,0.1853916722544505,-0.4664642698715764,0.27510867071772915,8.006180190781443,0.09802932864604019,0.09739327722550059,-0.011585795106364483,0.1265973254342488,0.978944358478962,1.600933263957119,-0.4690009126892074,-0.2543857302665816,-2.066674397517152,0.646638838020001,1.086855534229458,-2.526213163739431,-1.0747938836335489,-0.026197700919332267
685,random_interior,True,3.469446951953614e-18,,1.0225732478619356,0.1262335628165831,0.020129658623720403,-0.440161378940625,0.22724800282479277,2.2629170667998384,0.19542831532447885,0.7234814737001595,0.5799856481195984,0.18994674734720576,1.127748279242542,-0.19182464545408717,0.8968303014794655,-3.298514443407375,-0.7096062665231462,-2.060561027078386,-3.4735986052415755,1.197314694948715,-1.003080872994228,1.5365395934269883
686,random_interior,True,2.220446049250313e-16,,1.183135478154499,0.04248719712586171,0.008911034083090703,0.8689591436978608,0.11794098867950559,1.7573415129295764,0.16346092898067024,0.48085019711819066,0.08223862674606064,0.01481482611994868,-1.1993295775758557,2.1762626669851524,-0.20433668270958838,-1.485881060614646,-0.47212367556977,-2.881345620764667,-4.366828370392029,0.5406657552431196,3.111066291109114,0.3354663213613238
687,random_interior,True,2.0816681711721685e-17,,2.862434784015252,0.05425570119215244,0.33411277757447094,0.5594674139322295,0.05205396671134994,5.359669084058268,0.015531350944412483,0.3823397979274101,-0.7810602622823137,0.016773005360894835,-2.0518872202923095,1.1584936176775997,-1.8009826088278145,1.2920158358950622,3.017707755604402,-0.977981963910807,0.38829519738093177,2.6871657568944114,1.3520007487536567,-3.517075147098061
688,random_interior,True,1.1102230246251565e-16,,0.14890012102128752,0.027132544676972237,0.04360892725251909,0.6383441443424436,0.18550632392885644,3.9960035545264803,0.1085085133372529,0.661973295519264,0.48059473076507775,0.09121022514187209,-0.01313794903878307,0.5765854920261427,-0.8935094303690182,-1.5711757842787133,-3.3613496589612537,-0.7326230617842713,-0.18123328915706494,0.8919555751360201,1.6285477816193574,1.464207849273747
689,random_interior,True,1.1102230246251565e-16,,0.2291462865758182,0.23638525196698623,0.0972320551926957,-0.3518855929117872,0.08723671393799365,8.424273466699693,0.19774653883810478,0.4477266883289882,-0.5217749049852428,0.061427477882035314,-1.0413390931449975,0.3248451339156997,3.292774923169218,-1.7986862909523695,-2.738708035970217,0.829370129475129,-0.9220356721043921,-0.8657555382423419,-0.7777868967872063,-1.2581826451135276
690,random_interior,True,1.3877787807814457e-17,,1.9826287798267401,0.019880466261904012,0.20143699381128144,0.5192553531001587,0.21849054516609145,8.849588603734729,0.09952703738795626,0.0683697099089553,-0.3953345210215874,0.03721009756189951,-0.16834753615929765,1.798972401372062,-1.078755794381765,-1.8800802823851916,0.6416590728537599,0.7791869764698602,0.9067018323238494,-2.988978122200441,1.2269955409733764,-1.0011916525387605
691,random_interior,True,1.1102230246251565e-16,,1.6336963362566896,0.19504192472410736,0.0828838423025617,0.33338839338581594,0.27133451735329767,7.781381516408038,0.1310026172074268,0.5395598245611319,0.5864285167441794,0.2408165497809121,2.5912547416654776,-1.1382907288292297,0.9454084309682087,0.22749794648778776,0.1476525302395334,0.37656628997037067,-2.217641990431658,-0.5078574380249873,0.733019702783988,1.4565674112123026
