record_type,truth_id,truth_index,representation,noise_index,noise_level,profile_date,start_index,start_strategy,success,optimizer_status,optimizer_message,nfev,reached_cap,loss,repricing_rmse,repricing_rmse_relative,parameter_rmse_scaled,max_abs_price_error,boundary_reasons,recovered_kappa_slow,recovered_theta_slow,recovered_sigma_slow,recovered_rho_slow,recovered_v0_slow,recovered_kappa_fast,recovered_theta_fast,recovered_sigma_fast,recovered_rho_fast,recovered_v0_fast,scaled_error_kappa_slow,scaled_error_theta_slow,scaled_error_sigma_slow,scaled_error_rho_slow,scaled_error_v0_slow,scaled_error_kappa_fast,scaled_error_theta_fast,scaled_error_sigma_fast,scaled_error_rho_fast,scaled_error_v0_fast,runtime_seconds
run,interior_seed20260822_0001,5,R3,2,0.01,2026-07-01,1,deterministic_broad_1,False,0,The maximum number of function evaluations is exceeded.,120,True,1.629713342470803e-07,0.0004036970822870538,0.01097418011844806,0.327117510224641,0.0008336907739001642,kappa_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound,2.966190452504745,0.056198118215106195,0.44127023850519065,0.8318991369382567,0.005033017021536898,11.976169313047313,0.07236634766890646,0.15313077750939977,-0.4529326053383457,0.05862123524466577,0.5327845595950231,-0.16579212996408368,0.17280816059716542,0.40274729314929936,-0.08157801748293071,0.6916812414867887,-0.0022131249993911917,-0.03196575285911425,-0.27034064663572266,0.0863452945101392,20.962922699996852
run,interior_seed20260822_0001,5,R3,2,0.01,2026-07-01,2,deterministic_broad_2,False,0,The maximum number of function evaluations is exceeded.,120,True,1.6320427919263548e-07,0.0004039854937898581,0.010828691699730313,0.3107421796187484,0.0008308978415422497,v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound,2.639032670553116,0.05811103746564543,0.45415760365043756,0.8206132553068944,0.005095161343359093,11.967910052248826,0.07360240510177425,0.1431282693662789,-0.46914272540824725,0.05844745324739986,0.42188361656057266,-0.15798429628841335,0.1857602863712829,0.39680735544858226,-0.08136735876488937,0.690987185957504,0.004029589308021941,-0.03865639375752286,-0.2788722887777761,0.08564456065019604,29.2275931999975
run,interior_seed20260822_0001,5,R3,2,0.01,2026-07-01,3,deterministic_broad_3,True,1,`gtol` termination condition is satisfied.,93,False,1.873885258013564e-07,0.0004328839634374972,0.012794588260033693,0.1863478845385199,0.0008302069200449291,sigma_slow:near_lower_hard_bound;sigma_fast:near_lower_hard_bound,1.0156748380220877,0.013227450261422354,0.010215113632072897,-0.00018065915462011555,0.02253873797120193,7.913945731002668,0.08627516138149831,0.00970086793679677,-4.7812127275115005e-06,0.039444360381629025,-0.12840717412791153,-0.34118261140769124,-0.26041307043109363,-0.035189441636425345,-0.02223659053491365,0.3503179152645496,0.06803340890258786,-0.12790549170366475,-0.031957581306449934,0.00901918619144268,23.057988000000478
run,interior_seed20260822_0001,5,R3,2,0.01,2026-07-01,4,deterministic_broad_4,True,1,`gtol` termination condition is satisfied.,59,False,1.8738693934325933e-07,0.0004328821310048029,0.012796125793467896,0.24204298579652525,0.0008302214813603603,kappa_slow:near_upper_hard_bound;theta_slow:near_lower_hard_bound;sigma_slow:near_lower_hard_bound;sigma_fast:near_lower_hard_bound;v0_fast:near_lower_hard_bound,2.981783958651134,0.005751023190231542,0.005841774629966858,-1.313133946872289e-05,0.058698507547760514,5.9755060555366715,0.08822839206151828,0.011402633642911275,-1.0515085811467177e-05,0.0035145973548499606,0.5380704938819347,-0.3716986402696945,-0.2648083860110997,-0.035101269102135124,0.10033889955511546,0.18742382488925574,0.07789821031683014,-0.12676718688352126,-0.03196059913438887,-0.13585889052944064,11.389496900002996
run,interior_seed20260822_0001,5,R3,2,0.01,2026-07-01,5,deterministic_broad_5,False,0,The maximum number of function evaluations is exceeded.,120,True,1.6298484434449155e-07,0.0004037138149041862,0.010965943760310858,0.3255220343940906,0.0008337248419977017,v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound,2.9339988685422123,0.056454352546238165,0.441783024911194,0.8308492802753578,0.0050386297698640226,11.98334627681768,0.0724393074632228,0.1517782371017501,-0.45582352789856884,0.05861333383199896,0.5218721582517918,-0.16474627555130014,0.1733235238192793,0.40219473701093145,-0.08155899121741503,0.6922843476859792,-0.0018446411897126702,-0.03287046216188995,-0.27186218482531377,0.0863134339751924,22.605491100002837
run,interior_seed20260822_0001,5,R3,2,0.01,2026-07-01,6,deterministic_broad_6,False,0,The maximum number of function evaluations is exceeded.,120,True,1.6295467036470297e-07,0.0004036764426675193,0.010981561171960169,0.32805278323009285,0.0008337012510779007,kappa_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound,2.9794826746787835,0.056138115682548596,0.4414721287332162,0.8312800806112766,0.005028283895159957,11.981213721110546,0.07231379111581065,0.1523863351770479,-0.45569929621287275,0.05862838795865812,0.5372903976201211,-0.16603703826023714,0.1730110653489499,0.4024214740298361,-0.08159406197912372,0.6921051413240351,-0.002478562136238649,-0.032463707596473365,-0.271796799727579,0.08637413609881806,25.84348570000293
run,interior_seed20260822_0001,5,R3,2,0.01,2026-07-01,7,deterministic_broad_7,False,0,The maximum number of function evaluations is exceeded.,120,True,1.6343375239202395e-07,0.00040426940570864866,0.010781834298229317,0.29888730177984474,0.0008303119009482746,v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound,2.305938869395012,0.0600255635155899,0.48292898176720866,0.8258762882385624,0.005081450329279949,11.977231732617609,0.07529162690935023,0.14750843090625984,-0.4623085737964306,0.05823519562007623,0.30897046362562214,-0.15016990424782364,0.21467624427758553,0.3995773727810391,-0.08141383677871697,0.6917705204422757,0.0125610125786077,-0.035726519817736266,-0.27527536687681997,0.08478868312066526,28.189956299996993
run,interior_seed20260822_0001,5,R3,2,0.01,2026-07-01,8,deterministic_broad_8,False,0,The maximum number of function evaluations is exceeded.,120,True,1.6299751215224138e-07,0.0004037295036930561,0.010962763095508319,0.3259584957347208,0.0008337686916585901,kappa_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound,2.9486338534129404,0.056352856887886514,0.4409864347324562,0.8311864445670707,0.005055753770810114,11.971158636540906,0.07239038829720358,0.1530259184035619,-0.45276288064943176,0.058600659525188184,0.5268331700723776,-0.16516054354457219,0.17252293067481922,0.4023721919013067,-0.08150094375658082,0.6912601762341494,-0.0020917076847592475,-0.032035892729239915,-0.27025131785208373,0.08626232789934249,25.959349999997357
run,interior_seed20260822_0001,5,R3,2,0.01,2026-07-01,9,deterministic_broad_9,False,0,The maximum number of function evaluations is exceeded.,120,True,1.6331641337372745e-07,0.00040412425486937485,0.010854526729876723,0.30568164472679726,0.0008329404170436261,v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound,2.486771284832132,0.05848937034938112,0.47618312883987696,0.8218358430448635,0.005074105678336467,11.976572449633723,0.0745662765071821,0.1463512758567528,-0.46954850754098276,0.058322671090193505,0.37026958750261213,-0.15644008043643093,0.20789649259182502,0.3974508226790924,-0.0814387339005593,0.6917151185108568,0.008897626709071682,-0.03650053657325937,-0.2790858583213211,0.08514140679049298,25.496200099994894
run,interior_seed20260822_0001,5,R3,2,0.01,2026-07-01,10,deterministic_broad_10,False,0,The maximum number of function evaluations is exceeded.,120,True,1.6297664901136958e-07,0.00040370366484758296,0.010971153530156114,0.3268745716448897,0.0008337283379901694,kappa_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound,2.9608287159621844,0.056277906134625,0.44148915297166896,0.830613250514334,0.005041297971214468,11.977751416126763,0.07235613203956799,0.15222311308617764,-0.45540880008398016,0.05861544483442125,0.5309670217839857,-0.1654664649864559,0.1730281751363396,0.40207051082091894,-0.08154994646707454,0.6918141913253979,-0.0022647190869591882,-0.03257288625257386,-0.2716439070281618,0.08632194608173391,33.146933299998636
run,interior_seed20260822_0001,5,R3,2,0.01,2026-07-01,11,deterministic_broad_11,False,0,The maximum number of function evaluations is exceeded.,120,True,1.629943703802982e-07,0.00040372561273753515,0.010955859825904218,0.3261705631316745,0.0008329496489517252,kappa_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound,2.9548356459368863,0.056077313724631504,0.44003961516447526,0.8353949987630843,0.005049742759222867,11.968746779823258,0.0724873629961478,0.15565976195485567,-0.4447191152759756,0.0585854043318952,0.5289354726228677,-0.1662852095170416,0.17157135321956202,0.4045872204255244,-0.08152132006704607,0.6910574991990529,-0.001601936477970245,-0.03027412446750495,-0.26601775712921205,0.08620081502316113,26.20703169999615
run,interior_seed20260822_0001,5,R3,3,0.02,2026-07-01,0,neutral_transform_midpoint,True,1,`gtol` termination condition is satisfied.,59,False,4.6388202295552434e-07,0.0006810888509992836,0.022983836622550477,0.3857040131414147,0.0018211889282948729,theta_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;theta_fast:near_lower_hard_bound;fast_feller:near_boundary,2.6611738896025527,0.24999999905103695,0.6403857717879906,0.23624825934909413,0.00500000029501242,11.999999966780466,0.0020004811166031635,0.21911534136565383,-0.6375235454697287,0.06696546907302914,0.4293891145434326,0.6252359550805316,0.3729242744492257,0.08924683126026645,-0.08168993858979334,0.6936838174307511,-0.35759628940496335,0.012171079151758024,-0.36749377302066105,0.11999139865676572,10.91361920000054
run,interior_seed20260822_0001,5,R3,3,0.02,2026-07-01,1,deterministic_broad_1,True,1,`gtol` termination condition is satisfied.,53,False,4.638820224841743e-07,0.0006810888506532568,0.022983854784317283,0.3857082692063405,0.0018211883653678207,theta_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;theta_fast:near_lower_hard_bound;fast_feller:near_boundary,2.661188200239743,0.24999999978892767,0.6403900755968726,0.23624580267723494,0.005000000062108875,11.99999999177379,0.002000074941915799,0.21909310241853514,-0.6375869699807214,0.06696549222857844,0.429393965606887,0.6252359580923305,0.3729285998852879,0.08924553827507731,-0.08168993937929689,0.6936838195310303,-0.35759834079227326,0.012156203601845855,-0.36752715434223615,0.11999149202591608,10.22756020000088
run,interior_seed20260822_0001,5,R3,3,0.02,2026-07-01,2,deterministic_broad_2,True,1,`gtol` termination condition is satisfied.,39,False,4.6388202280714937e-07,0.0006810888508903588,0.022983835698651884,0.3857037078812767,0.0018211886867701699,theta_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;theta_fast:near_lower_hard_bound;fast_feller:near_boundary,2.6611727639303577,0.2499999994831322,0.6403857229298813,0.2362484643619704,0.005000000157650288,11.999999981186514,0.0020005139859227286,0.21911713836421925,-0.637518577911789,0.06696546637125472,0.4293887329596377,0.6252359568441858,0.3729242253455982,0.08924693916178017,-0.0816899390554277,0.6936838186413433,-0.3575961233982989,0.012172281157487419,-0.3674911585164823,0.11999138776251406,6.748111100001552
run,interior_seed20260822_0001,5,R3,3,0.02,2026-07-01,3,deterministic_broad_3,True,1,`gtol` termination condition is satisfied.,52,False,4.6388202350050904e-07,0.000681088851399367,0.02298391314433697,0.38569386044969683,0.0018211898651353808,theta_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;theta_fast:near_lower_hard_bound;fast_feller:near_boundary,2.6611388988583395,0.24999999901801484,0.6403645535063923,0.2362581537818039,0.005000000383493014,11.999999949720317,0.0020013539378982213,0.21916311385161294,-0.6373922505425869,0.0669654735648632,0.4293772532742078,0.6252359549457475,0.3729029495430968,0.0892520388564294,-0.08168993828985913,0.6936838159971251,-0.35759188121660446,0.012203033991864454,-0.36742467042742855,0.11999141676899983,11.28536190000159
run,interior_seed20260822_0001,5,R3,3,0.02,2026-07-01,4,deterministic_broad_4,False,0,The maximum number of function evaluations is exceeded.,120,True,4.6388293259332794e-07,0.0006810895187809954,0.022984299615007947,0.3849109594971801,0.001821423206447459,theta_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;theta_fast:near_lower_hard_bound;fast_feller:near_boundary,2.6584251376337926,0.24999841825866495,0.6394949802092706,0.2367559422419127,0.005000491103675137,11.999939013751122,0.0020788146714385927,0.22334854580608748,-0.6258789258422288,0.06696070045595415,0.42845733421503934,0.6252295028667684,0.3720290065309142,0.08951403278280246,-0.08168827483161464,0.6936786953274449,-0.357200665390643,0.015002654028302281,-0.3613650258482927,0.1199721703621085,26.11476060000132
run,interior_seed20260822_0001,5,R3,3,0.02,2026-07-01,5,deterministic_broad_5,True,1,`gtol` termination condition is satisfied.,86,False,4.6388202265437485e-07,0.0006810888507782041,0.022983838375693507,0.38570627609476876,0.0018211883750784558,theta_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;theta_fast:near_lower_hard_bound;fast_feller:near_boundary,2.661181504140385,0.24999999943904047,0.640388462333881,0.23624682898747998,0.005000000104064649,11.999999988013082,0.0020002677904143,0.21910366043206692,-0.6375565369530797,0.06696547935572894,0.4293916957426978,0.6252359566642195,0.3729269785154472,0.08924607843836418,-0.08168993923707392,0.6936838192150045,-0.3575973668099576,0.012163265818255081,-0.36751113695926685,0.11999144011926494,16.726022099996044
run,interior_seed20260822_0001,5,R3,3,0.02,2026-07-01,6,deterministic_broad_6,True,1,`gtol` termination condition is satisfied.,54,False,4.638820230374136e-07,0.0006810888510594,0.022983848025195226,0.3857061233141357,0.0018211885121427879,theta_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;theta_fast:near_lower_hard_bound;fast_feller:near_boundary,2.6611809661566244,0.2499999988216981,0.6403872804383131,0.23624724012035161,0.005000000417452796,11.999999966892485,0.0020002729190696663,0.21910393160106165,-0.6375561266630173,0.06696548348283149,0.4293915133753213,0.6252359541444547,0.3729257906807055,0.08924629482408619,-0.08168993817474123,0.6936838174401645,-0.35759734090765777,0.01216344720219803,-0.3675109210171288,0.11999145676080747,10.34949709999637
run,interior_seed20260822_0001,5,R3,3,0.02,2026-07-01,7,deterministic_broad_7,True,1,`gtol` termination condition is satisfied.,91,False,5.299104286282044e-07,0.0007279494684579448,0.01850417253241278,0.3700430083491909,0.0022605633235298905,theta_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;theta_fast:near_lower_hard_bound;fast_feller:near_boundary,2.67877578067077,0.24999999991682828,0.663374788954326,-1.1372532796348787e-10,0.005000000419743484,11.999999983195046,0.0020000002999724957,0.21908901371442904,-7.83426624162953e-12,0.06642212404007318,0.4353558572784216,0.6252359586143738,0.39602881431488934,-0.03509435793069127,-0.08168993816697619,0.6936838188101275,-0.35759871777178487,0.01215346868271136,-0.031955064882821904,0.11780049126581427,18.448104000002786
run,interior_seed20260822_0001,5,R3,3,0.02,2026-07-01,8,deterministic_broad_8,True,1,`gtol` termination condition is satisfied.,50,False,5.826368443020645e-07,0.0007633065205420851,0.022269221491598025,0.323628426349581,0.0023045107053174946,theta_slow:near_upper_hard_bound;sigma_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound;theta_fast:near_upper_hard_bound;kappa_ordering_gap:near_boundary,0.6953321996089205,0.2499958227787978,0.005358841641290094,-7.806257256566636e-06,0.005016582875820799,0.7121349308325252,0.19999376902460697,0.48969908204906454,-3.371600891834868e-08,0.05653885655835263,-0.2369978990137309,0.6252189090713923,-0.2652937457987145,-0.035098466427286645,-0.08163372645145986,-0.2548762696236977,0.6423698111405105,0.1931635478363137,-0.0319550826239664,0.07794860625887656,9.688219700001355
run,interior_seed20260822_0001,5,R3,3,0.02,2026-07-01,9,deterministic_broad_9,False,0,The maximum number of function evaluations is exceeded.,120,True,4.638824758540559e-07,0.0006810891834804425,0.022990028535308394,0.3852621316970477,0.0018216078884475684,theta_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;theta_fast:near_lower_hard_bound;fast_feller:near_boundary,2.659657042192072,0.24999943015589718,0.6398626903336716,0.23654058586917492,0.0050001889961615986,11.999977989661058,0.00204499189525925,0.22152979892514288,-0.6310970851912795,0.0669632020891354,0.42887492898055785,0.6252336330595529,0.37239856444488495,0.08940068732346673,-0.08168929892488087,0.6936819706139942,-0.35737148749255887,0.013786100930680473,-0.3641114255056878,0.11998225759267805,25.044259900001634
run,interior_seed20260822_0001,5,R3,3,0.02,2026-07-01,10,deterministic_broad_10,False,0,The maximum number of function evaluations is exceeded.,120,True,5.21976216318967e-07,0.000722479215146683,0.022618515645112726,0.2932857514420681,0.0019904744181127587,theta_slow:near_upper_hard_bound;rho_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_ordering_gap:near_boundary,0.868900167709324,0.24988774129874683,0.3620781270061262,0.9372713304050226,0.005033081800782871,0.8698999530590648,0.13708240895049534,0.4632865177743861,-0.15044959551057283,0.05619259166777424,-0.17816129965766192,0.6247777601732251,0.09321809878906046,0.45820634234233404,-0.0815777978922664,-0.2416187047307112,0.32463566935206783,0.17549628076295018,-0.11113906251584216,0.07655237686138305,22.541157299994666
run,interior_seed20260822_0001,5,R3,3,0.02,2026-07-01,11,deterministic_broad_11,True,1,`gtol` termination condition is satisfied.,78,False,4.6388202292632113e-07,0.000681088850977845,0.0229838449897117,0.38570693719847854,0.0018211885137188466,theta_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;theta_fast:near_lower_hard_bound;fast_feller:near_boundary,2.661183745822158,0.24999999946730242,0.6403887907214624,0.2362465094214221,0.005000000298393311,11.999999966502424,0.00200020173271584,0.21910002490640557,-0.6375670039635548,0.06696548442058761,0.42939245563482425,0.6252359567795743,0.37292730855321743,0.08924591024570216,-0.0816899385783327,0.6936838174073862,-0.3575977004346973,0.012160834028515033,-0.3675166459121485,0.11999146054208215,15.091901500003587
run,interior_seed20260822_0002,6,R2,0,0.0,2026-07-08,0,neutral_transform_midpoint,False,0,The maximum number of function evaluations is exceeded.,120,True,5.281388442405967e-15,7.267316177521085e-08,3.227299663821387e-06,0.046855395142593896,1.3544412767740877e-07,,1.2766384558537043,0.0979060285757539,0.24460416166279295,-0.7334466989040881,0.04894020165269374,4.707288907489213,0.03164151803160723,0.3469207913686184,-0.21848963984955735,0.10146984650859683,0.08520124902556492,-0.006308656976418858,-0.028038952533449735,-0.03487640145816162,-0.01899799936795915,-0.09985301733464053,-0.04202714519798395,0.004642144973879686,-0.009062860364742298,0.021240701052955113,17.22320889999537
run,interior_seed20260822_0002,6,R2,0,0.0,2026-07-08,1,deterministic_broad_1,False,0,The maximum number of function evaluations is exceeded.,120,True,1.7643018826965197e-12,1.3282702596597273e-06,0.00012755416348589137,0.19289004500462176,3.0872544603266494e-06,theta_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound,0.8919697661695257,0.0071379063326055345,0.08884260433431543,-0.7144578686837739,0.006070785746902329,1.8169064515917224,0.026598948486321196,0.3044869988701505,-0.3678563641869387,0.14331077728648606,-0.04519491696907191,-0.37679078858110604,-0.1845832312555377,-0.024882280289575218,-0.16431805328589616,-0.34274229934283307,-0.06749466815397402,-0.02374166271740319,-0.08767692580546926,0.18995413160896002,16.413857799998368
run,interior_seed20260822_0002,6,R2,0,0.0,2026-07-08,2,deterministic_broad_2,False,0,The maximum number of function evaluations is exceeded.,120,True,8.896685321168959e-14,2.982731184865468e-07,2.182483966546128e-05,0.11344888797301299,4.61305419679342e-07,,1.2391214443980432,0.0295350520450124,0.20031013158840963,-0.8208950906243212,0.06341728580283397,3.938927660889606,0.03787517742996601,0.3739359567103787,-0.1850800495734678,0.08638695414264395,0.07248361802364589,-0.28537386730597597,-0.07255556567353347,-0.08090187078460011,0.03007686215793992,-0.1644211893178008,-0.010544016923444643,0.022712489684087234,0.0085211345174101,-0.0395774133258871,16.19549549999647
run,interior_seed20260822_0002,6,R2,0,0.0,2026-07-08,3,deterministic_broad_3,False,0,The maximum number of function evaluations is exceeded.,120,True,1.4956987016306686e-14,1.2229876130323923e-07,7.170390073527488e-06,0.207163398422528,1.9000848276023996e-07,,1.7329247183107686,0.025108045297677434,0.271242765970314,-0.4763263060824791,0.12557455769098444,9.493479155238049,0.018116419221731114,0.5129933414437348,-0.009480605186830268,0.024191469119284714,0.23987455833304427,-0.3034432826012207,-0.0012664858927250444,0.1004501210795273,0.2407794787279415,0.3023478438207238,-0.11033572504584312,0.11572746274987722,0.10094189472090359,-0.29036565938781955,17.806640499999048
run,interior_seed20260822_0002,6,R2,0,0.0,2026-07-08,4,deterministic_broad_4,False,0,The maximum number of function evaluations is exceeded.,120,True,1.740803990899994e-15,4.1722943219528435e-08,2.9895623754428925e-06,0.2067110472368171,5.979352152990502e-08,,2.156287868413759,0.05810635487288138,0.2872086888097068,-0.49000041926758725,0.11820452345019858,9.688200429697007,0.018267478588770716,0.4072506225394134,0.023296075952480632,0.03211914674585253,0.38338749057134625,-0.16875630474324543,0.014779667714704903,0.09325321940315462,0.21579631181002332,0.31871097612819926,-0.10957279894968351,0.04499654709481277,0.11819277953106716,-0.25839921734520743,15.690580800001044
run,interior_seed20260822_0002,6,R2,0,0.0,2026-07-08,5,deterministic_broad_5,True,1,`gtol` termination condition is satisfied.,100,False,6.448456419914693e-14,2.5393811096238966e-07,1.1881404885095108e-05,0.2462359860865293,4.454366343484284e-07,,2.5785235878191664,0.20617841206468376,0.4492417511319571,-0.5094046100674839,0.011182078747614234,7.827140297661849,0.01719948913967169,0.31544818250568374,-0.3197010701295316,0.14297022571908177,0.5265182429121622,0.43561943889676435,0.17762696653103682,0.08304048740320899,-0.14699163633433038,0.16231936839415234,-0.11496668505624424,-0.016409767309019774,-0.06233203419630762,0.18858093980491053,10.856791900005192
run,interior_seed20260822_0002,6,R2,0,0.0,2026-07-08,6,deterministic_broad_6,False,0,The maximum number of function evaluations is exceeded.,120,True,2.5837729091098015e-12,1.607411866669461e-06,0.0001541901869880373,0.311780584764449,3.859280446807424e-06,sigma_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound,0.12953738787674823,0.012588992284373973,0.011559254376216747,0.6626120239143202,0.005764118498583642,1.8138057917926536,0.026730579528868793,0.3026005724319416,-0.3805506371627059,0.14361877642462917,-0.3036465706276405,-0.35454145816572463,-0.2622549397561394,0.6998913473936322,-0.1653576032801968,-0.34300285898981364,-0.06682986490878413,-0.025003486421890764,-0.09435812210850464,0.19119606361760166,15.602829800001928
run,interior_seed20260822_0002,6,R2,0,0.0,2026-07-08,7,deterministic_broad_7,False,0,The maximum number of function evaluations is exceeded.,120,True,1.0620563941678522e-12,1.030561203504116e-06,9.887010095982774e-05,0.16226825434264097,1.8959501905512627e-06,slow_feller:near_boundary,1.6745174156376967,0.020578985195615202,0.26203766045519333,-0.8081680814691832,0.040847865643467894,2.2192394649499487,0.02695647885794921,0.29730225354105794,-0.23893970256265687,0.10861002660116409,0.22007547268115557,-0.32192924220147473,-0.010517848219479486,-0.07420344491347483,-0.04642964685686034,-0.3089328024219737,-0.06568895920635778,-0.028547512435859762,-0.0198260512663736,0.05003174981330699,15.489235399996687
run,interior_seed20260822_0002,6,R2,0,0.0,2026-07-08,8,deterministic_broad_8,False,0,The maximum number of function evaluations is exceeded.,120,True,6.365961979689271e-14,2.5230858050588116e-07,1.7751192204198568e-05,0.12645911252791386,4.017067007228148e-07,,1.2274923666642072,0.023125783116603977,0.1937471676281589,-0.7216759792765076,0.07853112875577638,3.861035347039826,0.029829190586813735,0.4125830732166331,-0.18460463421181547,0.07117470006133768,0.0685415577748879,-0.3115341486464185,-0.07915150935217741,-0.028681285864698217,0.08131022810011757,-0.1709667619102193,-0.0511803141110824,0.04856340373509355,0.008771353128806059,-0.10091714752470277,17.596218199993018
run,interior_seed20260822_0002,6,R2,0,0.0,2026-07-08,9,deterministic_broad_9,False,0,The maximum number of function evaluations is exceeded.,120,True,1.2327734944547498e-12,1.1103033344337707e-06,9.693121739881915e-05,0.29509301234257845,2.054226134626247e-06,kappa_ordering_gap:near_boundary,2.934579323446839,0.011479646906906227,0.245183838754051,-0.3837639169276682,0.13620511944069566,3.062977231783133,0.05970211567562455,0.5972524138441947,-0.4395040378921327,0.01342213291165217,0.6472151024469665,-0.35906939848191954,-0.027456362491984354,0.14916716800311203,0.2768152812693355,-0.23803046907464728,0.09969304492331565,0.17208804629533536,-0.1253862277555714,-0.3337904021605314,15.094514500000514
run,interior_seed20260822_0002,6,R2,0,0.0,2026-07-08,10,deterministic_broad_10,True,1,`gtol` termination condition is satisfied.,69,False,4.482414214698013e-16,2.117171276656193e-08,7.830271362391208e-07,0.15452815102828593,4.0326079767116774e-08,,2.3603226244562707,0.10064944504814642,0.2764259647411127,-0.7258300693209644,0.039704322051878765,4.450130127898074,0.01834527431031429,0.32785025019208763,-0.23389401166451748,0.11072491916136895,0.45255181465355354,0.004888961278244508,0.003942759103052529,-0.030867649045991263,-0.050306065811399764,-0.12146299881288752,-0.10917989126512001,-0.008114069859920164,-0.017170424477879198,0.058559542394778175,7.59468580000248
run,interior_seed20260822_0002,6,R2,0,0.0,2026-07-08,11,deterministic_broad_11,False,0,The maximum number of function evaluations is exceeded.,120,True,1.1186463168408866e-15,3.3446170436103544e-08,2.6414998730137015e-06,0.20669177480800766,5.4452672486500486e-08,,2.2007298343913178,0.05492681996212731,0.2871707968233737,-0.5120036674172055,0.11521364683128293,9.640723964106384,0.021638734467411457,0.3860797419077218,0.04604575859736414,0.03508539904970423,0.398452563784078,-0.18173399825652733,0.014741585316380201,0.0816725624823029,0.2056577470001398,0.3147213571710041,-0.09254625410806361,0.03083542292645719,0.1301662967125849,-0.24643852257161183,16.113521999999648
run,interior_seed20260822_0002,6,R2,1,0.005,2026-07-08,0,neutral_transform_midpoint,True,1,`gtol` termination condition is satisfied.,82,False,3.474234023991657e-08,0.00018639297261408908,0.006372106740542054,0.210935906414331,0.0004150313436036973,theta_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound;slow_feller:near_boundary;fast_feller:near_boundary,1.809134940317604,0.005019780706122245,0.13470439659906314,-0.9115553934671456,0.005008122203204352,2.111969200307235,0.061246536998847814,0.5086112766468504,-0.26592142493251564,0.14281821760743738,0.26570853189468346,-0.38543619930144596,-0.13849097772312793,-0.12861781964924457,-0.1679203025865673,-0.3179471103751429,0.10749315261636244,0.11279631572854987,-0.03402695777682563,0.18796800387086054,11.134935099995346
run,interior_seed20260822_0002,6,R2,1,0.005,2026-07-08,1,deterministic_broad_1,False,0,The maximum number of function evaluations is exceeded.,120,True,2.5943186218138465e-08,0.00016106888656142895,0.007028927624052421,0.33106923997942433,0.0003328257530311879,kappa_fast:near_upper_hard_bound;theta_fast:near_lower_hard_bound,2.4255634093402945,0.2450747161266671,0.4909403723671706,-0.7382942991182488,0.06260964417715868,11.93572873410577,0.004358779092022952,0.3180698164548805,0.5974355440770666,0.09244189287098523,0.47466733495322266,0.5943798636395534,0.21953512857647756,-0.03742776999193044,0.027339093935311837,0.5075789008684315,-0.17981875600396513,-0.014656166005209192,0.42037144696505985,-0.015162337808381998,15.71207119999599
